schema_version,sku,label,category,unit,min_stock,published_at,line_number,rejection_reason
1.0,SKU-00396,Le pouvoir d'évoluer autrement,ELEC,PCS,22,2024-01-14T00:00:00,398,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00397,Le confort de changer à la pointe,FOOD,L,43,2024-01-22T00:00:00,399,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00398,La liberté de concrétiser vos projets à la pointe,OTHER,BOX,33,2024-01-22T00:00:00,400,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00399,L'art d'évoluer naturellement,TOOLS,PCS,14,2024-01-13T00:00:00,401,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00400,La possibilité de louer à l'état pur,OTHER,PCS,0,2024-01-07T00:00:00,402,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00401,L'assurance de changer à sa source,TOOLS,KG,49,2024-01-05T00:00:00,403,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00402,L'art de concrétiser vos projets avant-tout,TOOLS,L,20,2024-01-04T00:00:00,404,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00403,L'assurance d'avancer sans soucis,FOOD,BOX,47,2024-01-14T00:00:00,405,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00404,Le pouvoir de louer de manière sûre,ELEC,KG,24,2024-01-18T00:00:00,406,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00405,L'assurance de rouler en toute tranquilité,ELEC,L,4,2024-01-13T00:00:00,407,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00406,L'art de concrétiser vos projets à l'état pur,FOOD,BOX,1,2024-01-15T00:00:00,408,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00407,La possibilité d'innover plus facilement,FOOD,L,36,2024-01-14T00:00:00,409,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00408,La liberté de changer à l'état pur,OTHER,BOX,45,2024-01-21T00:00:00,410,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00409,Le droit d'avancer à l'état pur,CLOTHING,L,7,2024-01-13T00:00:00,411,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00410,Le droit de changer de manière sûre,FOOD,L,10,2024-01-26T00:00:00,412,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00411,L'art d'innover à l'état pur,OTHER,BOX,44,2024-01-30T00:00:00,413,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00412,Le plaisir de changer à la pointe,TOOLS,PCS,27,2024-01-28T00:00:00,414,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00413,Le confort d'innover de manière efficace,FOOD,KG,27,2024-01-19T00:00:00,415,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00414,L'assurance d'avancer avant-tout,CLOTHING,PCS,25,2024-01-28T00:00:00,416,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00415,Le droit de concrétiser vos projets plus facilement,TOOLS,L,14,2024-01-11T00:00:00,417,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00416,L'assurance de changer de manière sûre,ELEC,PCS,32,2024-01-21T00:00:00,418,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00417,L'art d'évoluer à sa source,FOOD,KG,49,2024-01-12T00:00:00,419,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00418,La liberté d'innover à sa source,TOOLS,KG,15,2024-01-04T00:00:00,420,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00419,L'avantage de changer plus facilement,ELEC,L,12,2024-01-06T00:00:00,421,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00420,Le pouvoir de louer plus rapidement,OTHER,KG,48,2024-01-25T00:00:00,422,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00421,La liberté d'avancer plus facilement,FOOD,KG,49,2024-01-21T00:00:00,423,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00422,L'assurance de louer en toute tranquilité,CLOTHING,BOX,48,2024-01-19T00:00:00,424,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00423,L'assurance de louer à sa source,OTHER,BOX,43,2024-01-30T00:00:00,425,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00424,Le confort d'atteindre vos buts à l'état pur,OTHER,L,40,2024-01-11T00:00:00,426,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00425,Le plaisir d'innover avant-tout,ELEC,BOX,4,2024-01-16T00:00:00,427,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00426,Le droit de louer autrement,CLOTHING,L,50,2024-01-09T00:00:00,428,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00427,La possibilité de changer de manière sûre,OTHER,PCS,22,2024-01-17T00:00:00,429,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00428,La liberté d'avancer à la pointe,FOOD,L,29,2024-01-15T00:00:00,430,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00429,La possibilité de louer plus rapidement,FOOD,PCS,23,2024-01-27T00:00:00,431,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00430,Le plaisir de changer à sa source,TOOLS,PCS,41,2024-01-28T00:00:00,432,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00431,Le plaisir de concrétiser vos projets de manière sûre,FOOD,BOX,29,2024-01-19T00:00:00,433,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00432,Le droit d'évoluer à la pointe,OTHER,PCS,28,2024-01-30T00:00:00,434,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00433,Le droit de rouler à la pointe,OTHER,KG,20,2024-01-20T00:00:00,435,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00434,La liberté d'innover à sa source,CLOTHING,KG,3,2024-01-15T00:00:00,436,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00435,L'art d'avancer à la pointe,FOOD,L,45,2024-01-03T00:00:00,437,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00436,Le plaisir de concrétiser vos projets de manière efficace,OTHER,KG,2,2024-01-08T00:00:00,438,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00437,Le pouvoir d'évoluer de manière sûre,CLOTHING,BOX,33,2024-01-17T00:00:00,439,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00438,La liberté d'atteindre vos buts avant-tout,OTHER,KG,23,2024-01-12T00:00:00,440,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00439,Le droit d'atteindre vos buts autrement,TOOLS,BOX,26,2024-01-25T00:00:00,441,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00440,La liberté d'évoluer à l'état pur,TOOLS,PCS,50,2024-01-21T00:00:00,442,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00441,Le plaisir d'évoluer à la pointe,TOOLS,PCS,21,2024-01-04T00:00:00,443,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00442,La possibilité d'évoluer à sa source,OTHER,BOX,18,2024-01-09T00:00:00,444,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00443,La liberté d'atteindre vos buts à la pointe,OTHER,KG,21,2024-01-03T00:00:00,445,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00444,L'avantage de rouler naturellement,OTHER,KG,22,2024-01-10T00:00:00,446,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00445,Le confort de changer autrement,CLOTHING,KG,38,2024-01-23T00:00:00,447,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00446,L'assurance de rouler à la pointe,FOOD,L,35,2024-01-13T00:00:00,448,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00447,La liberté d'atteindre vos buts à la pointe,TOOLS,KG,42,2024-01-23T00:00:00,449,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00448,La possibilité de louer à sa source,OTHER,PCS,41,2024-01-22T00:00:00,450,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00449,Le pouvoir d'évoluer en toute tranquilité,CLOTHING,L,1,2024-01-12T00:00:00,451,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00450,L'assurance d'évoluer de manière sûre,TOOLS,KG,13,2024-01-11T00:00:00,452,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00451,Le pouvoir de changer en toute tranquilité,CLOTHING,KG,14,2024-01-05T00:00:00,453,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00452,L'art d'avancer naturellement,ELEC,PCS,18,2024-01-28T00:00:00,454,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00453,Le plaisir de changer de manière efficace,FOOD,PCS,42,2024-01-11T00:00:00,455,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00454,L'art d'innover de manière efficace,OTHER,KG,38,2024-01-13T00:00:00,456,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00455,La possibilité de louer de manière sûre,ELEC,KG,11,2024-01-27T00:00:00,457,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00456,Le pouvoir de concrétiser vos projets à la pointe,OTHER,KG,46,2024-01-15T00:00:00,458,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00457,L'assurance d'innover avant-tout,FOOD,BOX,23,2024-01-22T00:00:00,459,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00458,Le droit d'avancer de manière sûre,ELEC,BOX,39,2024-01-10T00:00:00,460,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00459,L'art de changer avant-tout,CLOTHING,KG,34,2024-01-08T00:00:00,461,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00460,Le pouvoir de rouler sans soucis,TOOLS,BOX,12,2024-01-12T00:00:00,462,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00461,Le confort de rouler en toute tranquilité,OTHER,BOX,29,2024-01-25T00:00:00,463,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00462,Le droit de louer en toute tranquilité,TOOLS,BOX,32,2024-01-17T00:00:00,464,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00463,La liberté de concrétiser vos projets naturellement,CLOTHING,KG,12,2024-01-26T00:00:00,465,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00464,L'art d'évoluer plus facilement,OTHER,KG,16,2024-01-02T00:00:00,466,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00465,Le confort de rouler à la pointe,CLOTHING,L,35,2024-01-30T00:00:00,467,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00466,Le plaisir de rouler de manière sûre,FOOD,PCS,18,2024-01-03T00:00:00,468,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00467,Le plaisir d'évoluer de manière efficace,ELEC,L,28,2024-01-29T00:00:00,469,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00468,La possibilité de concrétiser vos projets avant-tout,OTHER,KG,27,2024-01-03T00:00:00,470,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00469,L'avantage de concrétiser vos projets à l'état pur,ELEC,BOX,22,2024-01-30T00:00:00,471,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00470,La possibilité d'innover de manière efficace,FOOD,BOX,3,2024-01-13T00:00:00,472,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00471,Le confort d'avancer plus rapidement,OTHER,L,15,2024-01-13T00:00:00,473,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00472,L'art d'innover de manière sûre,FOOD,L,14,2024-01-01T00:00:00,474,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00473,Le plaisir de louer autrement,TOOLS,PCS,45,2024-01-21T00:00:00,475,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00474,L'avantage de changer à sa source,TOOLS,KG,8,2024-01-02T00:00:00,476,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00475,L'assurance d'avancer à l'état pur,TOOLS,BOX,44,2024-01-27T00:00:00,477,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00476,Le plaisir d'atteindre vos buts autrement,ELEC,BOX,28,2024-01-20T00:00:00,478,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00477,La possibilité de concrétiser vos projets de manière efficace,FOOD,PCS,1,2024-01-09T00:00:00,479,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00478,Le confort d'avancer naturellement,ELEC,KG,35,2024-01-31T00:00:00,480,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00479,La liberté de louer sans soucis,OTHER,BOX,7,2024-01-25T00:00:00,481,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00480,L'avantage de concrétiser vos projets en toute tranquilité,TOOLS,KG,19,2024-01-04T00:00:00,482,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00481,Le plaisir d'innover à la pointe,FOOD,KG,26,2024-01-21T00:00:00,483,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00482,Le confort de louer de manière efficace,OTHER,BOX,4,2024-01-04T00:00:00,484,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00483,L'avantage d'évoluer de manière sûre,CLOTHING,PCS,40,2024-01-17T00:00:00,485,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00484,Le plaisir d'innover plus facilement,OTHER,KG,45,2024-01-05T00:00:00,486,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00485,L'avantage d'atteindre vos buts à l'état pur,TOOLS,BOX,0,2024-01-20T00:00:00,487,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00486,Le pouvoir d'évoluer de manière sûre,TOOLS,KG,36,2024-01-14T00:00:00,488,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00487,La possibilité de louer de manière efficace,ELEC,PCS,33,2024-01-12T00:00:00,489,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00488,L'art d'atteindre vos buts de manière sûre,FOOD,PCS,24,2024-01-28T00:00:00,490,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00489,Le droit de changer avant-tout,CLOTHING,PCS,40,2024-01-13T00:00:00,491,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00490,Le pouvoir d'évoluer à l'état pur,TOOLS,L,47,2024-01-01T00:00:00,492,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00491,Le plaisir d'innover de manière sûre,TOOLS,PCS,22,2024-01-08T00:00:00,493,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00492,Le plaisir d'avancer en toute tranquilité,FOOD,L,8,2024-01-02T00:00:00,494,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00493,Le pouvoir d'évoluer à sa source,TOOLS,L,41,2024-01-06T00:00:00,495,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
1.0,SKU-00494,L'art de louer plus rapidement,CLOTHING,BOX,40,2024-01-06T00:00:00,496,"1 validation error for CatalogueRecordV1
schema_version
  Input should be '1.0' [type=literal_error, input_value=1.0, input_type=float]
    For further information visit https://errors.pydantic.dev/2.10/v/literal_error"
